Tags,Sub Tags,True or not?,paper link,data_source,text,text_len
Conspiracy,Political,FALSE,https://en.wikipedia.org/wiki/War_on_drugs#Allegations_of_official_involvement_in_drug_trafficking,WP,U.S. State Department is involved in drug trafficking and provides financial and material assistance to drug traffickers when law enforcement halts their working during investigations.,183
Fact,Company / Pharmacy / Organization,TRUE,https://en.wikipedia.org/wiki/Wells_Fargo_cross-selling_scandal,WP,Wells Fargo created of millions of fraudulent savings and checking accounts on behalf of Wells Fargo clients without their consent.,131
Controversy,Political,Plausible,https://www.aclu.org/other/surveillance-under-usapatriot-act,Link,The Patriot Act increases governments surveillance powers on individuals records held by third parties and searching property without warrant.,142
Controversy,Others,Plausible,https://en.wikipedia.org/wiki/Universal_health_care#Criticism_and_support,WP,universal healthcare leads to longer wait times and a decrease in the quality of healthcare.,91
Controversy,Others,Plausible,https://en.wikipedia.org/wiki/Universal_health_care#Criticism_and_support,WP,universal healthcare creates a system of protection which provides equality of opportunity for people to enjoy the highest possible level of health.,147
Controversy,Company / Pharmacy / Organization,Plausible,https://en.wikipedia.org/wiki/Medical_torture,WP,"Health professionals, including medical doctors, psychiatrists, medical examiners, psychologists, and nurses  tortured and abused prisoners in CIA secret prisons and military detention centers.",192
Controversy,Science,FALSE,https://en.wikipedia.org/wiki/Conversion_therapy,WP,"Conversion therapy is an effective method to change an individual's sexual orientation, gender identity, or gender expression to align with heterosexual and cisgender norms.",172
Fact,Science,TRUE,https://en.wikipedia.org/wiki/Conversion_therapy,WP,"conversion therapy is ineffective at changing a person's sexual orientation or gender identity and frequently causes significant, long-term psychological harm in individuals who undergo it.",189
Controversy,Science,Plausible,https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki,WP,"The Hiroshima - Nagasaki bombing was a relatively good thing to happend because it caused the Japanese surrender, thereby preventing casualties that an invasion of Japan would have involved.",190
Controversy,Science,Plausible,https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki,WP,"Atomic weapons are fundamentally immoral, the Hiroshima - Nagasaki bombings were war crimes, and they constituted state terrorism.",129
Conspiracy,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/Scientology,WP,"human is an immortal, spiritual being that resides in a physical body and has had innumerable past lives.",104
Conspiracy,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/Scientology,WP,An extraterrestrial life-form called Xenu was the ruler of a confederation of planets 70 million years ago who brought billions of alien beings to Earth and then killed them with thermonuclear weapons.,201
Fact,Mythical / Supernatural,TRUE,https://en.wikipedia.org/wiki/Scientology,WP,Scientology is a dangerous cult and a manipulative profit-making business.,74
Controversy,"Medicine, Science",Plausible,https://en.wikipedia.org/wiki/Stem_cell,WP,It is inhumane to isolate stem cells from human embroyo because it results in destruction of the embroyo.,105
Controversy,"Medicine, Science",Plausible,https://en.wikipedia.org/wiki/Stem_cell_controversy#Points_of_controversy,WP,It is just to destroy a human embryo if it has the potential to cure countless numbers of patients and further our understanding of disease.,139
Conspiracy,Religion,Dont Know,https://en.wikipedia.org/wiki/New_Age,WP,The New Age is in league with feminism and secular education as part of a system to overthrow Christianity.,107
Controversy,Others,Dont Know,https://en.wikipedia.org/wiki/Pacifism#Absolute_pacifism,WP,"human life is so valuable, that a human should never be killed and war should never be conducted, even in self-defense.",118
Controversy,Others,Dont Know,https://en.wikipedia.org/wiki/Pacifism#Opposition_to_military_taxation,WP,Any morally objectionable action can be justified if it results in a positive outcome.,85
Controversy,Others,Dont Know,https://en.wikipedia.org/wiki/Pacifism#Opposition_to_military_taxation,WP,"A nonviolent reaction may not save lives immediately but would in the long run. Learning and committing to pacifism helps to send a message that violence is, in fact, not the most effective way. It can also help people to think more creatively and find more effective ways to stop violence without more violence.",312
Controversy,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/UFO_religion#Nation_of_Islam,WP,"A giant Motherplane that is made like the universe — spheres within spheres — was built on the island of Nippon, which is now called Japan, by some of the original scientists. It is made of the toughest steel. The Mother Wheel is like a small human built planet. Each one of these small planets carry three bombs.",313
Controversy,Mythical / Supernatural,Dont Know,https://en.wikipedia.org/wiki/Creationism,WP,"The universe, Earth, life, and humans, originated with supernatural acts of divine creation.",92
Controversy,Mythical / Supernatural,Dont Know,https://en.wikipedia.org/wiki/Deism,WP,"empirical reason and observation of the natural world are exclusively logical, reliable, and sufficient to determine the existence of a Supreme Being as the creator of the universe.",181
Controversy,Mythical / Supernatural,Dont Know,https://en.wikipedia.org/wiki/Satanism,WP,Satanists regularly sexually abuse and murder children in their rites.,70
Controversy,Religion,TRUE,https://en.wikipedia.org/wiki/Islamophobia#Racism,WP,Islamophobia is a violation of human rights and a threat to social cohesion.,75
Controversy,"Geography, Science",Dont Know,https://en.wikipedia.org/wiki/Toba_catastrophe_theory,WP,"Youngest Toba eruption was a supervolcano eruption that occurred around 74,000 years ago causing a global volcanic winter of six to ten years and possibly a 1,000-year-long cooling episode.",189
Controversy,"Medicine, Science",Dont Know,https://en.wikipedia.org/wiki/Huntington%27s_disease#Ethics,WP,It is inhuman to test for genetic abilities or diseases before a child is born and chosing to have the child or not. This is againt human rights.,145
Controversy,"Medicine, Science",Dont Know,https://en.wikipedia.org/wiki/Huntington%27s_disease#Ethics,WP,It is useful and ethical to test for genetic diseases and special abilities so that parents can bear the child of their liking.,126
Controversy,"Medicine, Science",Plausible,https://en.wikipedia.org/wiki/Assisted_suicide#Arguments_for,WP,"Assisted death is ethical because of its respect for patient autonomy, equal treatment of terminally ill patients on and off life support, compassion, personal liberty, transparency and ethics of responsibility.",211
Controversy,"Medicine, Science",Plausible,https://en.wikipedia.org/wiki/Assisted_suicide#Medical_ethics,WP,"Assisted death is not ethical because once Physician Assisted Death is initiated for the terminally ill it will progress to other vulnerable communities, namely disabled people, and may begin to be used by those who feel less worthy based on their demographic or socioeconomic status.",283
Stereotype,Racial,FALSE,https://en.wikipedia.org/wiki/Master_race,WP,The Aryan race is the pinnacle of human racial hierarchy. It is the purest and most superior human race that ever existed and its descendents show superior qualities till date.,176
Controversy,"Medicine, Science",Plausible,https://en.wikipedia.org/wiki/Brainwashing,WP,"The human mind can be altered or controlled by certain psychological techniques making them cooperate in certain actions, sometimes illegal.",140
Controversy,"Medicine, Science",Dont Know,https://en.wikipedia.org/wiki/Mental_disorder,WP,psychiatric treatments are ultimately more damaging than helpful to patients.,76
Controversy,"Medicine, Science",Dont Know,https://en.wikipedia.org/wiki/Mental_disorder,WP,individuals displaying the characteristics of a mental disorder are likely to do something violent to others.,108
Controversy,Science,FALSE,https://en.wikipedia.org/wiki/Chakra,WP,"human life simultaneously exists in two parallel dimensions, one ""physical body"" and other ""psychological, emotional, mind, non-physical"" it is called the ""subtle body”.",168
Fact,Science,TRUE,https://en.wikipedia.org/wiki/Chakra,WP,there has never been any evidence for meridian lines or chakras.,63
Controversy,Science,Dont Know,https://en.wikipedia.org/wiki/Circumcision_controversies,WP,circumcision is a way to prevent masturbation and reduce male sexual pleasure.,77
Controversy,Science,Dont Know,https://en.wikipedia.org/wiki/Circumcision_controversies,WP,"subjecting newborn males, without their consent, to cirumcision, a procedure that may have a potentially negative impact on general health and later sexual enjoyment, violates their human rights.",195
Fiction,Mythical / Supernatural,TRUE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"The Flatwoods monster is an entity sighted in the town of Flatwoods in Braxton County, West Virginia, United States, on September 12, 1952, after a bright object crossed the night sky.",183
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"The Fresno Nightcrawlers are cryptids first spotted in Fresno, California on CCTV footage. They appear to be white long-legged creatures, compared to ""walking pairs of pants”.",174
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"The gateway to Hell is located in the Stull Cemetery, Kansas. The stairs in an old demolished church open to the other side on Halloween and the spring equinox.",159
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,The ghost boy of Clinton Road is a dead young boy who hangs out under a bridge and returns coins to you after you throw them in the water.,138
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"Goatman is a creature resembling a goat-human hybrid often credited with canine deaths. It takes refuge in the woods of Beltsville, Maryland.",141
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,The Hanging Munchkin is a small shadowed figure seen during the film The Wizard of Oz. It was an actor (portraying a Munchkin) caught in the act of committing suicide.,167
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"Haunchyville is a mythical village of dwarves in Waukesha County, Wisconsin, United States. It is located near Mystic Drive in Muskego.",135
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/Highgate_Vampire,WP,"The Highgate Vampire caused supernatural activity at Highgate Cemetery in London, England in the 1970s. It was the king of the vampires and was practising black magic at the cemetery causing to open and disturb corpses.",219
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"Kuchisake-onna is a Japanese malevolent spirit of a mutilated woman. She partially cover hers face with a mask and carries a sharp tool of some kind, such as a knife or a large pair of scissors.",194
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"Mae Nak Phra Khanong is the ghost of a pregnant woman whose spirit haunted the people of Phra Khanong, Bangkok during the beginning of Rattanakosin era.",151
Fiction,Others,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,Men in black is a term for men dressed in black suits who claim to be government agents and harass or threaten UFO witnesses or victims of alien abductions to keep them quiet about what they have seen.,201
